date,DAI Supply,Max DAI Supply,ETH Freed from CDPs that are still open,ETH Freed from completely closed CDPs,Locks volume ETH,"Stability Fee Paid, ETH",closed CDPs,1 - 7 days WIPES,30 - 365 days WIPES,7 - 30 days WIPES,less than 1 day WIPES,more than 365 days WIPES,"Locked in CDPs, ETH"
2019-04-13,93075724.0516535,100000000,269.909442608126,9316.72164742578,865.293249785074,11.4174842796019,7,766.709716796875,1665.845703125,75.6852798461914,0.363613188266754,84.6806716918945,2177214.56728476
2019-04-14,92186302.5808125,100000000,918.459284344549,9105.95543388866,12063.9059469568,54.0716129057777,4,470.640289306641,8805.111328125,17.8979167938232,23.6287441253662,818.149658203125,2178844.16519204
2019-04-15,90119400.751181,100000000,416.25078740851,20725.6035055154,5132.25792710917,67.1747129120678,18,2.38114666938782,13647.8837890625,221.906097412109,119.441024780273,6.08211183547974,2161029.89958683
2019-04-16,89897674.7949337,100000000,2010.8615347332,3090.40789198083,3943.39472446153,9.40337963597992,26,0.199920728802681,1930.72570800781,361.676300048828,2.09694170951843,3.57470178604126,2159706.80153194
2019-04-17,90604877.2620327,100000000,235.006838285483,6908.50378416598,7119.26970505955,5.85239109310973,17,13.908501625061,841.73779296875,48.8176002502441,2.48375463485718,3.50955319404602,2159390.19522568
2019-04-18,89664919.4266755,100000000,79.0774055817522,23518.155917824,3615.31248008889,66.0571166837072,12,0.985672295093536,6803.26220703125,56.4997863769531,346.15234375,33.7944793701172,2138442.22905403
2019-04-19,88624591.0220661,100000000,881.646775164677,8095.39723797185,3624.06099801546,97.4514445560716,38,45.4159355163574,4596.54052734375,210.584503173828,8.29049777984619,2668.08129882812,2132721.81984776
2019-04-20,87879891.2133473,100000000,247.963118014633,37593.1392820627,479.848947573296,69.5335331204274,14,7.05392789840698,2373.3203125,14.4541292190552,0.184306904673576,2370.80541992187,2093806.79378882
2019-04-21,87866075.3178597,100000000,415.15692514517,2002.14109716579,1578.34461023076,5.31178096267837,13,1.03327250480652,908.216979980469,5.3531436920166,34.2086563110352,2.42588663101196,2092868.89095709
2019-04-22,87745019.8937427,100000000,1024.33873899257,1301.58703208491,2358.77082623291,24.2104360289815,10,1.1730443239212,2032.6552734375,81.659553527832,0.144143059849739,126.323829650879,2092806.54161718
2019-04-23,87857653.3369183,100000000,679.136739364718,4934.05783125491,4437.30335742131,28.2364732346205,20,66.9635238647461,1868.17517089844,81.1788635253906,3.04410600662231,142.154342651367,2091400.91621859
2019-04-24,87685005.4704855,100000000,805.418845485616,10779.1101945378,7850.3944658448,16.0705526847264,21,58.0627059936523,1718.00134277344,163.177124023438,54.2664413452148,11.7892618179321,2087189.64213908
2019-04-25,86136643.2728694,100000000,2703.876251843,10221.1596555392,3933.75061515547,61.2031454740355,19,5.03292274475098,7126.21875,483.235900878906,2.99529361724854,129.980377197266,2073478.0626061
2019-04-26,85390973.0943596,100000000,426.185115055741,34606.6415839714,21324.8580067344,88.8381626754795,15,0,8896.5,60.5420455932617,48.2473373413086,26.9088611602783,2058329.81787777
2019-04-27,84785369.916052,100000000,2029.79163102961,15299.8771757176,2094.75902967928,35.7329867576102,8,12.0504951477051,4839.4296875,135.151565551758,316.35693359375,100.503227233887,2042382.44755875
2019-04-28,84693268.7610373,100000000,1101.40491106693,3661.90673506573,389.21374126214,13.330523410707,11,17.5364532470703,615.5341796875,373.415313720703,0.390435457229614,345.389373779297,2037812.51079501
2019-04-29,84222084.4106604,100000000,2295.62736149841,8554.926430918,11025.069830775,46.7294423675483,4,41.2883834838867,3835.26806640625,259.269500732422,0.006503629032522,6.55766820907593,2037540.93686352
2019-04-30,84089516.2268094,100000000,1978.48987218967,6665.7919877906,4547.80708714819,29.0768893706192,8,27.0738754272461,2607.681640625,55.2332763671875,11.089334487915,12.3712072372437,2033089.07677983
2019-05-01,83852535.9831921,100000000,83.9433087270558,5494.09301106384,3565.55696023892,20.7993075873022,6,1072.10803222656,1472.0869140625,54.6844100952148,1.26887929439545,95.0644454956055,2030847.27216208
2019-05-02,83679160.8884285,100000000,313.953217158081,5771.68885467969,835.178295731144,18.434827934575,13,124.155746459961,1216.14868164063,5.13040256500244,26.6456432342529,347.974182128906,2025346.61434597
2019-05-03,83293147.0844756,100000000,197.839811958581,12817.1567436536,1769.86493037297,38.3235703520981,7,72.5113983154297,3355.90844726562,68.0106811523438,10.1304225921631,26.2022113800049,2013566.40778068
2019-05-04,83108675.7958024,100000000,251.207865883434,5166.01389415739,2774.45069422369,20.5201173065556,10,1.13907778263092,1779.83557128906,298.915832519531,10.9341135025024,139.381286621094,2010700.90011763
2019-05-05,82952389.242387,100000000,355.51090577171,1753.77882657632,931.862015044933,14.582957764819,16,167.835891723633,1046.00915527344,211.136703491211,10.1051435470581,19.2026081085205,2009436.75085238
2019-05-06,82297613.4697041,100000000,402.570526311552,14407.1069271752,1075.61762854881,57.3141160929904,18,86.5893325805664,4223.97265625,289.528533935547,0.525538086891174,206.792266845703,1995093.83283596
2019-05-07,82103799.4793435,100000000,332.765148783493,5708.06999893756,2299.16190980554,38.1203218190781,8,4.96268701553345,2309.86889648437,154.855514526367,0.627684473991394,382.358825683594,1991103.76716331
2019-05-08,82234074.614241,100000000,785.631035609664,6658.8166675334,6550.61616292358,39.7459444451262,15,5.99095821380615,2629.43359375,30.7782516479492,0.859280943870544,52.4049758911133,1989903.80816647
2019-05-09,82541108.3811862,100000000,108.301595880704,10138.8102695612,756.190205742393,7.31554727385837,16,0,596.387084960938,133.336410522461,2.5950026512146,8.69814586639404,1979991.33383996
2019-05-10,82344559.4935572,100000000,191.889700318646,15123.8230716935,1230.2116349875,23.7812551177946,9,14.8093461990356,1621.37731933594,574.155334472656,0.05517490580678,7.93637180328369,1965276.17029347
2019-05-11,83028063.51532,100000000,2466.47989070164,12332.467220286,4564.71988985742,87.157941069121,13,56.318790435791,7480.5087890625,672.583374023438,2.35579347610474,40.6180801391602,1954432.9731476
2019-05-12,84386763.0404786,100000000,301.545626100937,1727.79608916537,19942.9418965408,40.1993354545186,19,29.663330078125,2925.71728515625,130.46598815918,110.014175415039,28.2808666229248,1972253.49544632
2019-05-13,84936300.9818986,100000000,3223.05096470538,21021.1169411152,16759.5808392867,58.5632420064243,17,0.729133367538452,5898.1728515625,54.0842781066895,74.0158462524414,341.242614746094,1963767.29732177
2019-05-14,85452836.9814065,100000000,2875.82315133552,2889.46205019541,4792.98317402737,23.1207460721042,22,255.43620300293,2792.93115234375,110.303443908691,192.344970703125,47.987907409668,1962557.81054572
2019-05-15,84040256.5087352,100000000,2423.35011750957,61486.5215075337,10606.350626292,219.400579514295,31,210.09114074707,14375.0498046875,120.63313293457,122.838623046875,95.9863891601563,1906622.70660405
2019-05-16,80385108.6849562,100000000,10007.2672602941,119462.710182048,12236.2765717215,363.125447205766,34,839.363464355469,23274.306640625,62.7111549377441,345.923828125,163.662170410156,1783953.80242432
2019-05-17,81136475.7999694,100000000,1014.20562400558,6882.9198358289,5173.04532281177,18.2404268539132,18,172.735931396484,3380.583984375,125.639068603516,40.1269760131836,69.0614242553711,1780643.23047878
2019-05-18,81041632.5467013,100000000,17.1482917380843,2222.91121447175,1880.17145122849,22.7506334314696,9,1.95071721076965,1715.50073242188,59.2126121520996,4.1921238899231,48.4697074890137,1780168.59720359
2019-05-19,81423224.5612156,100000000,427.505374633424,7573.36151426127,6785.81436659151,34.768892694771,7,207.685363769531,2155.31909179687,429.415435791016,0.458239763975143,19.6227169036865,1778623.7128703
2019-05-20,80935836.2432135,100000000,1528.59048170846,15039.2846407633,3727.41414397131,96.2626429235346,9,206.07275390625,4894.984375,107.020011901855,6.0598349571228,45.5917282104492,1765102.0137984
2019-05-21,80880558.4808342,100000000,384.182375847059,25180.1043902813,8637.8950297058,66.1253996855788,15,19.9555034637451,4327.95068359375,57.2685394287109,24.7616386413574,7.20715379714966,1747102.42026283
2019-05-22,80990779.6639263,100000000,229.092999000171,13592.0467366111,2013.19789879337,16.7181435640833,11,0.358522593975067,1452.22021484375,14.396674156189,23.6660461425781,24.8972778320312,1734678.36368852
2019-05-23,81189021.2529653,100000000,1151.52286923261,2911.8097575108,2878.61904711379,17.644385443641,12,35.3613662719727,2039.119140625,88.451057434082,2.4227032661438,6.21164751052856,1733316.22528152
2019-05-24,82380208.7482271,100000000,101.211293774355,2214.86980576272,9387.56372605695,50.7442258101906,18,3.85186362266541,3299.77758789062,94.9618453979492,1.36057090759277,94.0488815307617,1740271.60284376
2019-05-25,81348015.8066405,100000000,476.543477829021,5371.26935662308,825.840466017821,78.9851417748369,5,20.1385459899902,4646.7939453125,206.251419067383,0.003945636097342,3.36658334732056,1735009.08793744
2019-05-26,80678357.4712681,100000000,326.29792701452,2961.19456035947,2740.42713464484,85.5858026325386,11,1.13651204109192,4614.01904296875,448.566192626953,0.65259051322937,39.3609313964844,1734323.07694796
2019-05-27,80698143.3905921,100000000,320.61921292436,47438.0548458457,3556.91316415833,42.6610833731915,21,28.6021385192871,2793.501953125,50.9126510620117,8.99222755432129,46.6227416992188,1688156.81076258
2019-05-28,80333840.7838894,100000000,2967.85533020455,66828.7289851401,2205.84024894465,59.2450883732325,10,0.349021226167679,3279.49047851562,362.857086181641,45.6181793212891,17.4971332550049,1617693.54368572
2019-05-29,80547529.3531882,100000000,1767.26142851788,5032.33689638508,3722.77792768475,20.679014184515,12,2.32352137565613,1170.14074707031,18.9833889007568,19.4181690216064,33.9318695068359,1614337.02780157
2019-05-30,80929456.4796717,100000000,375.780348534242,10882.9140586964,9062.63208727802,80.72587424885,14,90.1535186767578,5006.119140625,379.990203857422,93.8008041381836,255.638412475586,1610590.16823349
2019-05-31,81811436.9787699,100000000,66.7003772776726,3096.49223393332,10020.0694332418,14.4967361513649,8,24.3244857788086,1907.82702636719,14.6903085708618,7.54654264450073,54.1673011779785,1617311.08020545
2019-06-01,81823947.0053329,100000000,0.837350103676366,3451.94023686127,1526.35208091219,10.3992514077962,3,167.475479125977,1792.42724609375,2.81766033172607,0.2118930965662,37.297664642334,1615240.22079195
2019-06-02,81954912.4289705,100000000,2.75157278550534,1270.59411053045,1592.45737541067,11.1485494542323,6,14.4879560470581,1143.37963867188,9.59240818023682,0,15.5024871826172,1615502.08682658
2019-06-03,81731973.1719166,100000000,73.090771034884,6889.0009289465,2820.13130801739,13.305704300904,9,151.085021972656,2171.6025390625,57.2431297302246,1.06363034248352,117.452812194824,1610823.13573936
2019-06-04,82284207.09028,100000000,981.818029856614,6705.27852943255,20123.3371691444,24.188510886197,10,302.290374755859,4591.59765625,263.756103515625,0.820468962192535,383.95166015625,1620594.67225214
2019-06-05,82352013.0712767,100000000,40.9155036345091,1491.6368457588,2425.11680433178,6.55476368159816,10,0.04124254360795,921.458618164063,133.918579101563,6.28536367416382,6.21965885162354,1621423.88410881
2019-06-06,82506727.2128624,100000000,96.2799774788972,1679.29226177079,1718.41495153182,7.80273897849441,9,10.3956241607666,882.080078125,4.1759147644043,21.0747089385986,28.4139938354492,1621293.32827452
2019-06-07,82626385.8562133,100000000,11.8310285022209,1578.42274730923,1675.5606915743,6.24771360276295,10,1.98995614051819,660.791564941406,45.9285850524902,2.39590716362,9.18721771240234,1621312.36681826
2019-06-08,82573135.5691602,100000000,291.393469059578,1174.30180443857,758.615130881964,9.44780551001998,9,102.70223236084,991.312683105469,0.457361817359924,0.308270037174225,251.306610107422,1620544.56680825
2019-06-09,82491477.4158487,100000000,327.476981929288,1854.49398098849,3544.56793926494,12.0531456158258,7,0,2061.94189453125,93.8253555297852,1.75362002849579,108.666206359863,1621713.87183739
2019-06-10,82382392.2920135,100000000,305.85008625651,4781.01948367335,3065.00843684136,34.5878294725506,8,5.90999412536621,3172.08569335937,151.215286254883,0.058663737028837,127.977828979492,1619481.69953816
2019-06-11,82380792.4378376,100000000,14.5582265709957,2018.86205996486,1255.21441928874,7.75514560510995,11,4.18612003326416,894.040893554688,63.536376953125,0.32399383187294,12.59739112854,1618615.06402923
2019-06-12,82620677.8886161,100000000,375.905544093004,983.129793656216,2643.54139103439,2.71409012767217,17,17.3756275177002,470.921936035156,161.319259643555,0.697678089141846,37.771915435791,1619843.38189989
2019-06-13,83288165.8397294,100000000,86.8673671235991,10659.4532754439,4481.77131266259,4.4590140804553,7,13.3528623580933,451.732757568359,4.59702825546265,56.5092735290527,67.1344909667969,1613134.53490751
2019-06-14,83550303.4075988,100000000,15.3353995134883,1736.27259359705,2116.60739304727,3.85307197802756,2,10.4913425445557,616.474853515625,7.38436508178711,0.918233096599579,36.1141624450684,1613427.11553609
2019-06-15,83554398.8052627,100000000,213.30569520889,6636.38103922006,2679.922659277,5.66903874323766,9,67.5920257568359,1702.91748046875,57.1645660400391,7.60827779769897,0.665396571159363,1608974.15687708
2019-06-16,84222752.0294598,100000000,227.135110745016,1026.84641281767,7455.94835129395,7.695993191287,15,1.12914776802063,1683.841796875,42.8229598999023,1.85760879516602,28.6823139190674,1614595.3818405
2019-06-17,84623855.1520466,100000000,632.557256656244,6150.03488721916,5114.12109808532,23.9528625181863,16,10.0017747879028,1291.88012695313,36.4601707458496,254.800170898437,150.486022949219,1612646.28480943
2019-06-18,85101879.1716149,100000000,31.018293957404,3050.96596893465,5841.47380127975,3.42980863906606,13,0.182027101516724,768.934326171875,40.5858459472656,0.00371483899653,29.4309711456299,1615276.30148186
2019-06-19,85563314.2388373,100000000,533.3132678709,1721.69950166376,1596.20605115235,17.2706701435334,12,120.34928894043,982.436767578125,0.507182240486145,1.51842558383942,165.90998840332,1614524.19486162
2019-06-20,85751928.8706302,100000000,489.978242237929,8187.72403343736,2948.28615818413,15.8502328727446,8,0.036727488040924,1432.60119628906,4.00329637527466,26.0287628173828,0,1608435.74362904
2019-06-21,85576463.8185997,100000000,1024.99253832868,3525.05389102626,3775.11993812695,71.4062141076563,15,294.867218017578,3551.06591796875,237.735656738281,19.5151920318604,73.3845672607422,1607447.9214912
2019-06-22,85122709.0114414,100000000,1980.72370253766,7527.33440281443,7387.86092880426,163.774447487833,27,330.662506103516,7471.66162109375,129.847946166992,58.8584098815918,41.9173469543457,1604931.93368866
2019-06-23,85530498.330382,100000000,1429.01995983545,22551.4405277626,5071.69889951811,59.7013698449608,11,0.680256187915802,2553.26098632812,24.0205993652344,212.746673583984,31.1887149810791,1585030.99385812
2019-06-24,86141029.3510572,100000000,237.865897342595,13627.8790086822,7435.6681090101,14.9230190723313,16,83.4395141601562,1544.53039550781,39.7413711547852,165.130935668945,34.614875793457,1578027.10881311
2019-06-25,85130560.0000493,100000000,360.492110022381,42064.0268174363,5950.01396935844,206.210836114175,12,37.0102767944336,7259.81591796875,9.82499027252197,11.2336521148682,57.2198524475098,1539796.92822887
2019-06-26,86419256.3286209,100000000,5093.36090339376,46081.2852224634,9985.64760951378,79.5753608590001,17,84.407829284668,5015.61328125,201.720291137695,22.1405925750732,345.019012451172,1496499.30650563
2019-06-27,87888865.8773332,100000000,146.736128185112,9845.65848238208,13983.5909999414,20.2731307168207,11,155.384338378906,3310.20141601562,619.253234863281,152.565551757813,374.392425537109,1495154.06902074
2019-06-28,88481266.1877587,100000000,289.76778306308,17688.0784837502,7831.71816578465,82.8078435958349,11,87.0010452270508,464.889556884766,376.662689208984,2.97174048423767,2727.2880859375,1484258.60324483
2019-06-29,89092244.618107,100000000,1267.37988026335,5386.05553752699,5342.92387010408,2.96936221210635,11,366.676513671875,739.716918945313,40.335033416748,16.7884311676025,286.115844726563,1482216.49755389
2019-06-30,89591186.9916998,100000000,242.745660391984,3160.403326643,5445.03773086633,10.3438580281438,10,2.82685613632202,1820.42504882813,360.505035400391,50.379810333252,116.991737365723,1484071.77249023
2019-07-01,90201434.2905857,100000000,921.949843593209,2745.23635552731,12988.1391519343,8.67708324539805,29,82.9478988647461,1652.12512207031,193.252807617188,368.455841064453,55.7920036315918,1493233.68904308
2019-07-02,90185827.5471176,100000000,128.673373158557,4365.77943876587,12392.7046068876,10.2288738375795,9,225.682312011719,1954.63317871094,462.000671386719,215.337463378906,121.24486541748,1499701.59375306
2019-07-03,90579496.3978102,100000000,192.634588473936,1419.23432126871,5605.86203120764,3.04559092401372,4,167.944717407227,585.649291992188,48.2571601867676,0.784190893173218,28.3030586242676,1503628.27797051
2019-07-04,90104633.1595779,100000000,955.244023157654,4487.39863420245,1492.09652407879,17.8375073867611,5,38.4464492797852,1066.99694824219,705.722534179688,13.0827198028564,632.982055664063,1499197.51778074
2019-07-05,90198038.4038861,100000000,506.724565514803,1293.70754474533,2814.43569357424,10.4764271545703,5,6.20892667770386,1059.9208984375,121.94506072998,81.3481903076172,46.8416938781738,1500135.37836782
2019-07-06,89690141.9136366,100000000,15.0602377951639,6548.8835473477,694.944379410535,60.0313696246738,4,0,2427.0078125,100.272422790527,0.056242477148771,172.609878540039,1493992.17733052
2019-07-07,90145888.4859261,100000000,829.241774862444,1799.06490383938,3715.91313363688,8.16377255901072,16,4.39309692382813,764.115539550781,350.791473388672,72.124397277832,2.32415413856506,1494957.27573066
2019-07-08,90309727.7910537,100000000,157.266021781609,2576.3336885301,3018.83720839902,18.6519898748665,14,11.0189266204834,1192.87512207031,90.8456115722656,0.736863315105438,292.870941162109,1495128.32006591
2019-07-09,91373602.13877,100000000,206.847163258218,4278.24481550714,1350.27655112986,36.4104740499506,18,56.1382293701172,1409.26611328125,146.259857177734,1.55522918701172,451.510345458984,1491801.151478
2019-07-10,91371438.8444915,100000000,420.24293243586,4566.82442067666,4638.01545790161,17.7545008890575,9,65.203987121582,1633.98803710938,88.4964141845703,25.8891658782959,127.439170837402,1489400.43681792
2019-07-11,91755005.0163743,100000000,1312.67561991251,3004.64408024372,12317.1250476666,19.9091296593127,13,64.4754104614258,1353.40466308594,1077.59289550781,4.07358360290527,111.146896362305,1494008.94481318
2019-07-12,90916445.5169536,100000000,542.248175736171,10347.3567509727,3339.4985882776,96.5655296561517,12,179.73974609375,2857.92309570312,830.825317382813,51.5466995239258,384.187072753906,1485936.04497374
2019-07-13,90663075.9911877,100000000,602.745526540861,4469.5409462448,2781.68494978032,14.9905256110847,7,8.51096153259277,2434.2236328125,171.355606079102,44.2061157226563,80.0909271240234,1483431.02805216
2019-07-14,88270217.4832751,100000000,2602.00540473337,13153.0749546907,30768.7043599069,165.506629411218,26,247.364868164063,5800.2880859375,312.541442871094,9.77433586120606,2520.37451171875,1487227.96386607
2019-07-15,85428791.397098,100000000,2136.11827888558,28671.3572669862,33611.1330582407,464.574746513474,39,33.0010528564453,9300.1259765625,456.837066650391,37.9950752258301,9151.9501953125,1485088.9174889
2019-07-16,85591411.8705227,100000000,363.632673863767,8538.01334940748,55397.5629279754,227.902799617136,25,89.6253967285156,8732.66796875,238.023529052734,1.36504197120667,1039.81945800781,1527656.9162356
2019-07-17,85383487.2721503,100000000,47.7969867915311,5086.57320779162,34728.3100488874,148.092331513815,21,295.085662841797,4576.865234375,192.316329956055,128.151397705078,1414.58142089844,1556903.98674403
2019-07-18,84505838.3698933,100000000,283.335109673184,2485.08961094449,3429.3118114435,309.905056631014,11,52.2923622131348,2703.82861328125,40.3094749450684,8.39958477020264,5074.4638671875,1557445.51875879
2019-07-19,82570997.0521559,100000000,120.588046076573,28979.3662190237,2407.94202339422,402.125053190788,26,28.5334377288818,10021.326171875,8.61673927307129,9.90787220001221,22.4572296142578,1529499.92159427
2019-07-20,82197627.2153077,100000000,66.6907540367537,8101.87929830503,3283.06195459465,40.7698752414317,17,56.8486289978027,3990.70043945312,9.11309432983398,4.1864013671875,12.8475322723389,1524260.78851867
2019-07-21,82308630.4313699,100000000,32.1990542876894,1747.74063991933,7094.63421823465,6.9295904410939,6,11.0475206375122,2211.9765625,18.8417816162109,45.5716972351074,50.6641807556152,1529498.74451466
2019-07-22,80173664.4111232,100000000,59986.2738507868,24515.671529457,4494.39187651044,478.699557099918,10,3.02002000808716,12595.294921875,100.81014251709,0.516400337219238,32.6017074584961,1445847.89043691
2019-07-23,79026381.7414198,100000000,37151.1200844447,18550.5158148753,3381.53739746717,314.955999175396,11,86.0671081542969,8472.685546875,3.44916987419128,7.35356903076172,52.8376312255859,1391091.88316009
2019-07-24,78926577.8111829,100000000,32.8034549953841,12424.6464971089,4437.8966837279,187.121599988548,9,11.8644580841064,6429.34765625,60.895751953125,5.0089807510376,298.850799560547,1382535.16853977
2019-07-25,78133400.1962342,100000000,64.8580521970985,17672.4365056633,1611.33364270328,170.440390242778,16,19.6223526000977,5559.29248046875,12.7666845321655,2.88945412635803,132.310043334961,1365644.45958973
2019-07-26,76161285.2500318,100000000,3.70240836947902,25439.1984879855,17827.1640809601,625.318036044926,136,47.2696189880371,16095.9658203125,35.8961448669434,5.70648288726807,15.243034362793,1356931.7039514
2019-07-27,76345893.5873472,100000000,335.232850500998,732.794566528047,1464.65900543979,18.4792992170082,544,6.41647958755493,1210.19934082031,37.4683151245117,10.9668626785278,210.164169311523,1357281.66512125
2019-07-28,76870474.3633562,100000000,23.4151608688663,763.884353890593,3877.89231893733,3.4494657324502,615,0.285672396421432,765.491943359375,5.50791788101196,4.00370788574219,30.5756874084473,1360335.35310112
2019-07-29,76987745.4042823,100000000,1640.5241378444,577.158808018459,11622.814929729,25.5026693946616,391,2.34057664871216,1644.35681152344,721.574401855469,3.64506769180298,293.854034423828,1369643.64675287
2019-07-30,77255448.356793,100000000,17.0018320215911,408.492067477098,1062.62553609761,9.26485052465158,391,0.594555139541626,1506.93701171875,1.10454928874969,2.46252512931824,114.56005859375,1370261.47085874
2019-07-31,77376194.2836034,100000000,8760.65480833343,679.849637995656,1051.56723386809,65.830806061516,276,8.20844841003418,1383.955078125,353.247711181641,7.93590354919434,561.08642578125,1361484.82851158
2019-08-01,77125662.6960425,100000000,78.1778969348392,19383.8376930173,861.266789974897,50.4739663488143,208,2.60056066513062,1348.31201171875,744.621459960938,34.4490165710449,188.017883300781,1342036.58872803
2019-08-02,77076925.4739196,100000000,277.108513738761,2466.68008790638,1398.16375943066,43.1056454657568,232,5.30896425247192,1246.79052734375,160.539367675781,10.333233833313,516.840148925781,1340572.33084066
2019-08-03,77096078.8343467,100000000,109.858567176553,909.284028021816,1172.52874957021,19.9653986308172,257,2.49143314361572,604.005859375,259.759887695312,2.4118173122406,1.01915526390076,1340676.45667468
2019-08-04,77120544.5270587,100000000,152.770732560248,216.191697280146,328.208367718783,3.7608490863561,282,13.8932542800903,108.555625915527,0.131653264164925,68.9860458374023,6.11687326431274,1340619.29821158
2019-08-05,77029924.8385552,100000000,24.035719901707,4505.44976815987,1074.7455299439,15.1127209976101,210,5.06366348266602,1368.51025390625,397.839080810547,19.4238224029541,0.379976958036423,1336970.04107476
2019-08-06,75954143.1024784,100000000,132.326817098584,4045.54758026487,1061.13565669039,10.0138263586102,425,0.231178298592567,1403.30725097656,261.312957763672,11.6075963973999,20.3891124725342,1293481.31794147
2019-08-07,76976532.6726042,100000000,1139.5438039195,722.42765832061,5283.26170955904,3.83491770464426,432,29.8402614593506,1062.57788085938,60.320182800293,23.7689838409424,2.74900054931641,1296866.78018544
2019-08-08,77105065.3717449,100000000,202.877458319446,542.431789596681,1132.92842562797,6.82493970014132,232,18.2815952301025,1054.26745605469,27.4790534973145,14.1140403747559,32.2611923217773,1297220.61149619
2019-08-09,77234507.0066143,100000000,94.2599177391814,661.263656156243,4576.54581368161,7.91494268729532,233,4.53467273712158,1108.78332519531,28.1307201385498,4.90541791915894,40.1456527709961,1301007.39481878
2019-08-10,78302836.300617,100000000,179.982932449429,1135.87528426299,17176.2604898737,21.7913801507296,221,27.7888374328613,1233.07312011719,29.8742942810059,24.740119934082,37.7168769836426,1316805.30604332
2019-08-11,78435636.51289,100000000,49.934211414399,316.29519304104,2614.76497733866,3.59856704567352,206,2.47275638580322,133.346267700195,24.7607593536377,6.02178049087524,8.32078361511231,1319037.69885546
2019-08-12,78513112.8335779,100000000,9.69384124200147,412.397503326173,1843.04378061393,9.23710925702113,163,0.354383438825607,221.589630126953,3.44334197044373,2.93067955970764,72.0668487548828,1320440.20930939
2019-08-13,78734659.147528,100000000,107.958141250721,1108.3029103952,11745.3134288607,9.36448138723111,180,28.6553649902344,1017.65435791016,8.19281959533691,55.0826148986816,167.79084777832,1330914.59845026
2019-08-14,78553680.7973323,100000000,50.1884276414337,2298.20360702279,14984.5214466992,39.5238884537567,148,13.4730710983276,1918.06457519531,133.280151367188,8.14528369903564,207.90119934082,1338634.68006598
2019-08-15,78392393.2793137,100000000,849.121087469283,10267.3486594067,52990.3006109425,243.904488558592,156,5.11572742462158,6037.0556640625,86.8324890136719,5.61296510696411,1134.76501464844,1378866.96810591
2019-08-16,78451557.2298593,100000000,439.578147272411,557.352416476538,2248.61818018041,14.1801775960056,158,7.42445850372314,784.993469238281,59.5732688903809,97.1673812866211,26.7249050140381,1380038.12070822
2019-08-17,78223139.7562,100000000,156.347989908624,1165.53097605837,817.886751142545,44.7781230766219,132,51.398136138916,1907.83081054688,7.596360206604,2.92120814323425,22.9231357574463,1379276.26798958
2019-08-18,78340364.9788657,100000000,129.640734079378,380.162999593682,1390.25138329165,5.07608159421879,166,1.35134410858154,759.232543945313,0.999867618083954,50.4402503967285,23.1927928924561,1380118.99224225
2019-08-19,78447857.0316798,100000000,340.717163143964,1224.49110992994,1667.24705269567,16.3204629980051,92,14.4143333435059,773.88720703125,3.32814168930054,12.0154724121094,17.95654296875,1380151.05655197
2019-08-20,78539998.8299469,100000000,104.30801007134,1326.56377880101,1137.65292941746,8.46262283354842,98,33.4654579162598,393.318603515625,2.16740870475769,2.94476294517517,12.6438980102539,1379792.8002097
2019-08-21,78508166.3511499,100000000,39.89917418548,2285.73313396808,2165.07092053864,28.5509840477224,219,6.04355669021606,1161.70263671875,15.679799079895,9.963134765625,103.602424621582,1379484.83056989
2019-08-22,78516364.4534036,100000000,104.206992635888,721.140284315324,494.762775320886,7.54935767604529,89,2.16975355148315,364.421600341797,22.3431262969971,6.69945430755615,43.2136116027832,1379118.1625102
2019-08-23,78357977.9736037,100000000,27.5097450821115,3528.81671880946,885.6881121342,63.3553968099302,53,3.08421778678894,676.014831542969,24.1344566345215,0.720476269721985,1099.46618652344,1376292.56713646
2019-08-24,78315055.8914326,100000000,86.4579481964718,328.567898739242,970.601291628381,7.81494982260326,42,5.29661130905151,207.113922119141,87.4741897583008,6.810387134552,14.0971794128418,1376825.10940735
2019-08-25,78227214.3067,100000000,74.4975678119232,669.553843160641,587.175616290064,26.3437229541644,34,0.415607035160065,1261.43395996094,67.2506713867188,2.88042211532593,202.858032226563,1376611.38665644
2019-08-26,78304085.5100622,100000000,137.123401155132,293.465010315227,1569.39676400218,14.0766433171716,25,2.68191361427307,682.723083496094,12.4985151290894,0.086809240281582,84.4614334106445,1377731.41499302
2019-08-27,78920807.7678009,100000000,38.4250208791448,534.71633406264,11689.8564191979,9.13217479121276,41,3.34592127799988,181.777359008789,13.4081954956055,16.6465473175049,239.213836669922,1388319.25580653
2019-08-28,77584694.4061448,100000000,441.762854593932,8219.64592643499,25670.4890858531,343.156674859708,34,0.471288204193115,8106.2177734375,143.019668579102,20.7697772979736,374.375,1404270.28053196
2019-08-29,77216370.530948,100000000,287.740989414364,4402.23191110044,11240.5640325697,180.677624208053,34,0.810275316238403,5580.1142578125,18.1901550292969,20.8311653137207,403.317749023438,1410458.57341567
2019-08-30,76959320.936163,100000000,11.0242812768819,3913.78919937149,2868.61250399709,111.714942431463,15,0,3039.95629882812,3.17130970954895,2.45940685272217,85.290657043457,1409229.7337003
2019-08-31,76896074.3769079,100000000,9.10557409794578,1899.44730766424,955.530841494154,11.7213402800435,15,2.09887599945068,955.267639160156,6.22584629058838,0.663411736488342,56.8852081298828,1408192.90809878
